0.000106003465,0.011358679034,0.030019366018,0.038528182652,0.002866170625,0.007265314443,0.017694424625,0.001451432066,0.042821323005,0.001467740292,0.027348894098,0.081797981857,0.034385893385,0.227047191927,0.000159005198,0.013360513709,0.000175313424,0.122776475385,0.079009275303,0.144910814392,0.014147385588,0.043123025176,0.010775659973,0.000770563653,0.045361329120,0.001272041586
0.069201251770,0.006389240742,0.000018627524,0.000875493629,0.345987631324,0.000000000000,0.000055882572,0.001043141346,0.032952090008,0.004619625959,0.000037255048,0.102693539975,0.000540198197,0.000167647716,0.094944489978,0.000000000000,0.000000000000,0.091796438417,0.011120631846,0.007395127040,0.154329036584,0.000037255048,0.000149020192,0.000000000000,0.075646375084,0.000000000000
0.124661208945,0.001153626975,0.010771818144,0.000500368327,0.199521870266,0.000000000000,0.000000000000,0.191293591116,0.034553212782,0.000000000000,0.061642598024,0.034914589906,0.000083394721,0.000027798240,0.211141534741,0.000000000000,0.001723490903,0.038250378751,0.000611561288,0.047687881357,0.032398849153,0.000000000000,0.000000000000,0.000013899120,0.009048327241,0.000000000000
0.081801388167,0.000179349678,0.000466309163,0.013881665082,0.271427802787,0.002905464785,0.015459942249,0.000358699356,0.156410854243,0.000304894453,0.000789138583,0.018060512581,0.007120182219,0.007209857058,0.184819843248,0.000322829421,0.000000000000,0.049895080438,0.101906487078,0.000251089549,0.034740032642,0.007371271769,0.005721254730,0.000000000000,0.038596050720,0.000000000000
0.108683316683,0.002233766234,0.020255744256,0.052175824176,0.065730269730,0.014837162837,0.007112887113,0.002669330669,0.021306693307,0.000219780220,0.002545454545,0.060651348651,0.029150849151,0.137678321678,0.004715284715,0.014209790210,0.001534465534,0.210713286713,0.115708291708,0.055132867133,0.006117882118,0.021218781219,0.010065934066,0.015516483516,0.019548451548,0.000267732268
0.145724520222,0.000000000000,0.000020011607,0.000000000000,0.131596325869,0.057253206860,0.000000000000,0.000000000000,0.097256408717,0.000000000000,0.000000000000,0.037441716195,0.000000000000,0.000080046427,0.324188029057,0.000200116067,0.000000000000,0.115947249405,0.002681555302,0.037581797443,0.046587020472,0.000000000000,0.000040023213,0.000000000000,0.003401973144,0.000000000000
0.081755308571,0.002054930729,0.000000000000,0.002806195727,0.176635658572,0.000265152352,0.011379455112,0.195284707338,0.070574717723,0.000000000000,0.000000000000,0.045672492653,0.004154053517,0.022714718165,0.183463331639,0.000088384117,0.000000000000,0.113396822591,0.034801246216,0.004441301898,0.048103055881,0.000000000000,0.000066288088,0.000000000000,0.002342179110,0.000000000000
0.215065823530,0.000654682758,0.000121801443,0.000238527827,0.409323900488,0.000730808660,0.000010150120,0.000081200962,0.158346951411,0.000000000000,0.000000000000,0.000979486607,0.001212939373,0.002943534881,0.119375564600,0.000030450361,0.000035525421,0.010530749789,0.002710082114,0.030962941911,0.014225393571,0.000015225180,0.000340029029,0.000000000000,0.032064229961,0.000000000000
0.014032905081,0.004084971322,0.039693774092,0.032351601417,0.046423690874,0.030500139594,0.032145883436,0.000107757037,0.000078368754,0.000000000000,0.011701434638,0.068925319475,0.045713474038,0.238936536003,0.034266737852,0.007307886346,0.000396741819,0.052291551358,0.167434843728,0.139589445688,0.004486611188,0.025920465510,0.000083266802,0.001802481351,0.000000000000,0.001724112596
0.076418663304,0.000000000000,0.000000000000,0.000000000000,0.303152585120,0.000000000000,0.000000000000,0.000000000000,0.003278688525,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.296847414880,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.320302648172,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
